,station_id,station_nom,diff_mean,station_capacity,Coordonnées géographiques,lat,lon,mecanique_dispo_nb,electrique_dispo_nb,mecanique_ratio,electrique_ratio
835,6026,Saint-Placide - Cherche Midi,34,66,"48.8490535919234,2.325317971408367",48.8490535919234,2.325317971408367,39,16,0.71,0.29
836,6027,Blaise-Desgoffe - Vaugirard,-7,32,"48.84612887774711,2.324267216026783",48.84612887774711,2.324267216026783,19,7,0.73,0.27
837,6028,Quatre Vents - Carrefour de l'Odéon,20,37,"48.851751374458864,2.338161695134053",48.851751374458864,2.338161695134053,26,7,0.79,0.21
838,6029,Vaugirard - Monsieur le Prince,3,26,"48.848951441614176,2.3411329463124275",48.848951441614176,2.3411329463124275,5,4,0.56,0.44
839,6030,Assas - Vaugirard,13,35,"48.848274111397586,2.3292413726449013",48.848274111397586,2.3292413726449013,8,0,1.0,0.0
840,6031,Pierre Sarrazin - Saint-Michel,38,33,"48.85090814639774,2.3421307280659676",48.85090814639774,2.3421307280659676,21,7,0.75,0.25
841,6032,Sabot - Rennes,10,26,"48.852575112948415,2.331552766263485",48.852575112948415,2.331552766263485,10,4,0.71,0.29
842,6103,Mézières - Rennes,-14,55,"48.85023459321703,2.3303819820284843",48.85023459321703,2.3303819820284843,24,4,0.86,0.14
843,6104,Herschel - Observatoire,-87,37,"48.84342376221923,2.3376645147800446",48.84342376221923,2.3376645147800446,1,4,0.2,0.8
844,6107,Place Alphonse Deville,30,23,"48.85018826266191,2.3275961726903915",48.85018826266191,2.3275961726903915,1,2,0.33,0.67
845,6108,Saint-Romain - Cherche-Midi,33,17,"48.84708159081946,2.321374788880348",48.84708159081946,2.321374788880348,4,3,0.57,0.43
846,7001,Invalides - Duroc,47,29,"48.8477924732952,2.3161920905113225",48.8477924732952,2.3161920905113225,10,10,0.5,0.5
847,7002,Vaneau - Sèvres,55,35,"48.84856323305935,2.3204218259345537",48.84856323305935,2.3204218259345537,14,6,0.7,0.3
848,7003,Square Boucicaut,-3,60,"48.851296433665276,2.325061820447445",48.851296433665276,2.325061820447445,12,13,0.48,0.52
849,7004,Raspail - Varenne,39,18,"48.85314781654488,2.3263905197381973",48.85314781654488,2.3263905197381973,14,4,0.78,0.22
850,7005,Raspail - Bac,48,52,"48.855628721100935,2.3256602883338933",48.855628721100935,2.3256602883338933,33,11,0.75,0.25
851,7006,Quai Voltaire,49,32,"48.85894298617901,2.331418204714572",48.85894298617901,2.331418204714572,29,0,1.0,0.0
852,7007,Musée d'Orsay,19,65,"48.85972615790874,2.325860448181629",48.85972615790874,2.325860448181629,44,8,0.85,0.15
853,7008,Villersexel - Saint-Germain,51,16,"48.858297001217615,2.323793470859528",48.858297001217615,2.323793470859528,9,3,0.75,0.25
854,7009,Assemblée Nationale,19,63,"48.86141101465194,2.320121418520769",48.86141101465194,2.320121418520769,16,2,0.89,0.11
855,7010,Constantine - Université,18,65,"48.860680473738334,2.314848195584221",48.860680473738334,2.314848195584221,26,8,0.76,0.24
856,7011,Las Cases - Bourgogne,38,22,"48.85909110474066,2.3185685276985173",48.85909110474066,2.3185685276985173,12,5,0.71,0.29
857,7012,Cité Vaneau,40,26,"48.8542210666207,2.319614924490452",48.8542210666207,2.319614924490452,2,5,0.29,0.71
858,7013,Duroc - Place de Breteuil,6,42,"48.84746064114221,2.3126140236854558",48.84746064114221,2.3126140236854558,14,4,0.78,0.22
859,7014,Saint-François-Xavier,64,42,"48.851544847689894,2.3146149516105656",48.851544847689894,2.3146149516105656,5,6,0.45,0.55
860,7015,Varenne,0,47,"48.8572026618033,2.315277121961117",48.8572026618033,2.315277121961117,16,3,0.84,0.16
861,7016,Surcouf - Université,154,58,"48.861273016278126,2.309453550914185",48.861273016278126,2.309453550914185,40,2,0.95,0.05
862,7017,La Motte-Picquet - La Tour Maubourg,67,40,"48.8572316,2.3094136",48.8572316,2.3094136,33,5,0.87,0.13
863,7018,Ségur - d'Estrées,90,19,"48.85141997898257,2.3097044974565506",48.85141997898257,2.3097044974565506,5,0,1.0,0.0
864,7020,Champ de Mars - Cler,132,41,"48.856691550115315,2.306646779179573",48.856691550115315,2.306646779179573,7,4,0.64,0.36
865,7021,Bosquet - Saint-Dominique,75,28,"48.85865170952645,2.303716580234576",48.85865170952645,2.303716580234576,6,1,0.86,0.14
866,7023,Bourdonnais - Tour Eiffel,148,60,"48.860897797941,2.29559959844703",48.860897797941,2.29559959844703,37,10,0.79,0.21
867,7024,Rapp - Place du Général Gouraud,87,31,"48.85810288510693,2.300407290458679",48.85810288510693,2.300407290458679,13,1,0.93,0.07
868,7025,Octave Gréard - Tour Eiffel,38,33,"48.856502977695634,2.293178754328878",48.856502977695634,2.293178754328878,17,5,0.77,0.23
869,7026,Place de Finlande,-16,25,"48.86240833596654,2.311362437903881",48.86240833596654,2.311362437903881,3,2,0.6,0.4
870,7101,Raspail - Chomel,41,49,"48.852233164303094,2.3266580700874333",48.852233164303094,2.3266580700874333,18,6,0.75,0.25
871,7102,Mairie du 7ème,31,27,"48.8577967,2.3192664",48.8577967,2.3192664,11,3,0.79,0.21
872,7109,Place Joffre - Frédéric le Play,12,38,"48.85375448693786,2.3044242337346077",48.85375448693786,2.3044242337346077,1,1,0.5,0.5
873,7111,Ecole Militaire - Place Joffre,-18,26,"48.852060203582795,2.301799356937409",48.852060203582795,2.301799356937409,7,4,0.64,0.36
874,8001,Petit Palais,70,43,"48.8667692,2.3157655",48.8667692,2.3157655,12,5,0.71,0.29
875,8002,Gare Saint-Lazare - Cour du Havre,338,45,"48.87567440085132,2.3265598341822624",48.87567440085132,2.3265598341822624,38,12,0.76,0.24
876,8003,Galilée - Vernet,0,17,"48.87171587869726,2.2985444962978363",48.87171587869726,2.2985444962978363,2,1,0.67,0.33
877,8004,Malesherbes - Place de la Madeleine,205,67,"48.87040602848252,2.323243509807989",48.87040602848252,2.323243509807989,12,12,0.5,0.5
878,8007,Rome - Provence,61,30,"48.874230055580306,2.325570111724113",48.874230055580306,2.325570111724113,13,5,0.72,0.28
879,8008,Joseph Sansboeuf - Saint Lazare,-5,18,"48.87531563065266,2.3229019716382027",48.87531563065266,2.3229019716382027,6,1,0.86,0.14
880,8009,Gare Saint-Lazare - Isly,32,27,"48.874777677621296,2.326515804784655",48.874777677621296,2.326515804784655,15,8,0.65,0.35
881,8010,Liège - Moscou,-13,17,"48.8795431,2.3264628",48.8795431,2.3264628,0,2,0.0,1.0
882,8011,Clapeyron - Moscou,14,15,"48.88078819514121,2.324815057218075",48.88078819514121,2.324815057218075,0,0,,
883,8012,Batignolles - Place de Clichy,-55,47,"48.88347453575669,2.326493114233017",48.88347453575669,2.326493114233017,0,0,,
884,8013,Marignan - Champs-Elysées,2,35,"48.869495661232406,2.306613813900307",48.869495661232406,2.306613813900307,0,4,0.0,1.0
885,8015,Roquépine - Malesherbes,88,37,"48.87345073390807,2.320404499769211",48.87345073390807,2.320404499769211,3,5,0.38,0.62
886,8016,Square Louis XVI,53,29,"48.87320440102894,2.323658830743138",48.87320440102894,2.323658830743138,6,3,0.67,0.33
887,8017,Rocher - Laborde,25,65,"48.87590240712654,2.322616316378116",48.87590240712654,2.322616316378116,7,2,0.78,0.22
888,8018,Saint-Augustin,-6,31,"48.8762009747008,2.319786250591278",48.8762009747008,2.319786250591278,1,0,1.0,0.0
889,8019,Naples - Rome,-43,26,"48.879960700846226,2.321358695626259",48.879960700846226,2.321358695626259,0,1,0.0,1.0
890,8020,Batignolles - Beudant,-118,44,"48.88216401466375,2.319852970540523",48.88216401466375,2.319852970540523,0,1,0.0,1.0
891,8025,Miromesnil - La Boétie,87,35,"48.87372241291653,2.315848097205162",48.87372241291653,2.315848097205162,2,2,0.5,0.5
892,8026,Messine - Place Du Pérou,32,12,"48.875448033960744,2.315508019010038",48.875448033960744,2.315508019010038,4,1,0.8,0.2
893,8027,Mairie du 8ème,21,14,"48.877932,2.318264",48.877932,2.318264,0,2,0.0,1.0
894,8028,Arsène Houssaye - Champs-Elysées,-6,29,"48.87340927626732,2.2977904602885246",48.87340927626732,2.2977904602885246,0,11,0.0,1.0
895,8029,Place du Canada,48,39,"48.865346269362675,2.310193787964762",48.865346269362675,2.310193787964762,9,2,0.82,0.18
896,8031,Jean Mermoz - Champs-Elysées,85,33,"48.869689856852,2.3107324540615",48.869689856852,2.3107324540615,11,2,0.85,0.15
897,8032,Matignon - Faubourg Saint-Honoré,28,36,"48.87147859116726,2.313977926969528",48.87147859116726,2.313977926969528,4,2,0.67,0.33
898,8033,Commandant Rivière,108,27,"48.872933,2.309796",48.872933,2.309796,6,2,0.75,0.25
899,8034,Berri - Haussmann,6,35,"48.874746047357135,2.3082953318953514",48.874746047357135,2.3082953318953514,2,0,1.0,0.0
900,8035,Bienfaisance - Place de Narvik,31,36,"48.87660163459077,2.3129771277308464",48.87660163459077,2.3129771277308464,5,2,0.71,0.29
901,8036,Lisbonne - Monceau,13,33,"48.87745567681383,2.309694221419506",48.87745567681383,2.309694221419506,0,3,0.0,1.0
902,8037,Monceau - Malesherbes,-38,38,"48.8795079,2.3145456",48.8795079,2.3145456,2,3,0.4,0.6
903,8038,François 1er - Montaigne,4,29,"48.866887649978096,2.306675575720671",48.866887649978096,2.306675575720671,5,7,0.42,0.58
904,8040,Pierre Charron - Champs-Elysées,5,32,"48.870103359864174,2.3043501377105713",48.870103359864174,2.3043501377105713,3,8,0.27,0.73
905,8044,Alfred de Vigny - Place du Général Brocard,-57,33,"48.87836138361425,2.305254448220567",48.87836138361425,2.305254448220567,1,0,1.0,0.0
906,8045,Place de la Reine Astrid,94,58,"48.86492098253841,2.302549182385926",48.86492098253841,2.302549182385926,28,4,0.88,0.12
907,8046,Marceau - Président Wilson,17,32,"48.8652359,2.3002513",48.8652359,2.3002513,5,9,0.36,0.64
908,8048,Marceau - Chaillot,-2,21,"48.86883394989261,2.2989967837929726",48.86883394989261,2.2989967837929726,0,3,0.0,1.0
909,8049,Georges V - François 1er,-34,22,"48.87034,2.30082",48.87034,2.30082,0,2,0.0,1.0
910,8050,Boétie - Ponthieu,54,33,"48.871417284354834,2.307678759098053",48.871417284354834,2.307678759098053,5,5,0.5,0.5
911,8051,Batignolles - Rome,-11,15,"48.881823370566806,2.3202589899301524",48.881823370566806,2.3202589899301524,0,0,,
912,8052,Balzac - Champs Elysées,-25,30,"48.87269963962128,2.3001953959465027",48.87269963962128,2.3001953959465027,9,4,0.69,0.31
913,8053,Place Georges Guillaumin,-26,29,"48.874750203956566,2.301771435325988",48.874750203956566,2.301771435325988,0,0,,
914,8054,Bertie Albrecht - Hoche,-53,32,"48.87614039826388,2.301303138307601",48.87614039826388,2.301303138307601,1,0,1.0,0.0
915,8055,Courcelles - Place des Ternes,-71,31,"48.878199928923124,2.2992860188665043",48.878199928923124,2.2992860188665043,1,0,1.0,0.0
916,8056,Beaujon - Wagram,-8,29,"48.87535245598514,2.2964416444301605",48.87535245598514,2.2964416444301605,3,2,0.6,0.4
917,8057,Hoche - Tilsitt,-130,33,"48.87483645783703,2.297132313251496",48.87483645783703,2.297132313251496,1,4,0.2,0.8
918,8101,Londres - Amsterdam,-77,23,"48.878034461503965,2.326483540969424",48.878034461503965,2.326483540969424,1,3,0.25,0.75
919,8102,Lamennais - Washington,21,26,"48.87352990026496,2.303444892168045",48.87352990026496,2.303444892168045,1,3,0.25,0.75
920,8103,Artois - Berri,12,23,"48.87393521240818,2.3064258322119713",48.87393521240818,2.3064258322119713,2,1,0.67,0.33
921,8104,Chateaubriand - Friedland,-51,0,"48.8740144756374,2.29991625786582",48.8740144756374,2.29991625786582,0,0,,
922,8105,François 1er - Lincoln,6,31,"48.86951797934417,2.302426218841562",48.86951797934417,2.302426218841562,8,2,0.8,0.2
923,8110,Gare Saint-Lazare - Stockholm,-55,32,"48.877127316667654,2.322417162358761",48.877127316667654,2.322417162358761,1,0,1.0,0.0
924,8117,Place de la Madeleine - Royale,208,26,"48.86922805264812,2.3244211077690125",48.86922805264812,2.3244211077690125,14,7,0.67,0.33
925,8549,George V - Christophe Colomb,-23,24,"48.87046,2.30104",48.87046,2.30104,6,5,0.55,0.45
926,9001,Bellefond - Poissonnière,13,17,"48.87759897050706,2.348463758826256",48.87759897050706,2.348463758826256,0,1,0.0,1.0
927,9002,Abbeville - Faubourg Poissonnière,-19,14,"48.879223,2.349147",48.879223,2.349147,1,2,0.33,0.67
928,9004,Gérando - Rochechouart,-171,21,"48.88294340844958,2.346484623849392",48.88294340844958,2.346484623849392,0,0,,
929,9005,Square d'Anvers,-227,33,"48.882633484310816,2.344884406212207",48.882633484310816,2.344884406212207,0,0,,
930,9006,Dunkerque - Trudaine,-81,16,"48.88215166773376,2.3463253676891327",48.88215166773376,2.3463253676891327,0,1,0.0,1.0
931,9007,Condorcet - Turgot,-113,20,"48.87985155789093,2.345232367515564",48.87985155789093,2.345232367515564,1,5,0.17,0.83
932,9008,Tour d'Auvergne - Rodier,-36,17,"48.879161,2.343698",48.879161,2.343698,0,0,,
933,9009,Square Montholon,-2,21,"48.876620377545024,2.3457641154527664",48.876620377545024,2.3457641154527664,5,1,0.83,0.17
934,9010,Rochechouart lamartine,54,24,"48.876719895109,2.344393021853951",48.876719895109,2.344393021853951,4,0,1.0,0.0
935,9011,Geoffroy - Marie,141,20,"48.873781940593325,2.344513876337893",48.873781940593325,2.344513876337893,8,0,1.0,0.0
936,9012,Rougemont - Poissonnière,9,30,"48.871611569354755,2.345873080193996",48.871611569354755,2.345873080193996,1,0,1.0,0.0
937,9013,Mairie du 9ème,6,24,"48.87326713758289,2.340753448052758",48.87326713758289,2.340753448052758,6,0,1.0,0.0
938,9014,Faubourg Montmartre - La Fayette,65,35,"48.87525454905335,2.340853661298752",48.87525454905335,2.340853661298752,10,2,0.83,0.17
939,9015,Lamartine - Faubourg Montmartre,68,32,"48.87661398289084,2.339765690267086",48.87661398289084,2.339765690267086,0,5,0.0,1.0
940,9016,Choron - Martyrs,3,17,"48.877851443502536,2.3396701365709305",48.877851443502536,2.3396701365709305,0,0,,
941,9017,Lallier - Trudaine,-68,29,"48.88109246617963,2.3408224806189537",48.88109246617963,2.3408224806189537,1,5,0.17,0.83
942,9020,Toudouze - Clauzel,-21,21,"48.87929591733507,2.3373600840568547",48.87929591733507,2.3373600840568547,0,0,,
943,9021,Saint Georges - d'Aumale,-26,23,"48.87778639599673,2.337429821491241",48.87778639599673,2.337429821491241,0,2,0.0,1.0
944,9022,Rossini - Laffitte,6,33,"48.87334627510507,2.337980867701675",48.87334627510507,2.337980867701675,0,3,0.0,1.0
945,9023,Laffitte - Italiens,8,33,"48.871815737396304,2.337201547845077",48.871815737396304,2.337201547845077,3,3,0.5,0.5
946,9024,Taitbout - La Fayette,4,53,"48.87332988919973,2.3352625966072087",48.87332988919973,2.3352625966072087,9,10,0.47,0.53
947,9025,Taitbout - Châteaudun,-16,39,"48.876383969379,2.335356677933531",48.876383969379,2.335356677933531,1,1,0.5,0.5
948,9026,Jean-Baptiste Pigalle - La Bruyere,22,17,"48.87939826447722,2.333709173337285",48.87939826447722,2.333709173337285,0,1,0.0,1.0
949,9027,Douai - Pierre Fontaine,-23,25,"48.88229101148092,2.33324121683836",48.88229101148092,2.33324121683836,0,0,,
950,9028,Moncey - Blanche,-14,17,"48.88006587474148,2.3310810327529907",48.88006587474148,2.3310810327529907,1,6,0.14,0.86
951,9029,Saint-Lazare - Place d'Estienne d'Orves,-40,39,"48.8768345,2.3329067",48.8768345,2.3329067,3,2,0.6,0.4
952,9031,Provence - Chaussée d'Antin,6,25,"48.87428447542072,2.332976511564311",48.87428447542072,2.332976511564311,8,7,0.53,0.47
953,9032,Mathurins - Auber,11,36,"48.872988840743595,2.3294984212276404",48.872988840743595,2.3294984212276404,22,13,0.63,0.37
954,9034,Godot de Mauroy - Madeleine,177,22,"48.869789,2.326347",48.869789,2.326347,12,5,0.71,0.29
955,9035,Gare Saint-Lazare - Place de Budapest,-118,44,"48.877753,2.327339",48.877753,2.327339,5,6,0.45,0.55
956,9036,Athènes - Clichy,19,20,"48.878113787876,2.32956021945824",48.878113787876,2.32956021945824,0,2,0.0,1.0
957,9037,Parme - Clichy,-16,24,"48.88126642422664,2.328197093450571",48.88126642422664,2.328197093450571,0,2,0.0,1.0
958,9038,Douai - Bruxelles,-103,27,"48.88320784122797,2.3308449949028507",48.88320784122797,2.3308449949028507,0,0,,
959,9039,Chaussée d'Antin - Haussmann,14,28,"48.87243,2.33359",48.87243,2.33359,12,2,0.86,0.14
960,9101,Cadet - La Fayette,28,19,"48.87560163267239,2.343570403754711",48.87560163267239,2.343570403754711,8,3,0.73,0.27
961,9102,Londres - Place d'Estienne d'Orves,-15,25,"48.876693805756986,2.3305362090468407",48.876693805756986,2.3305362090468407,2,4,0.33,0.67
962,9104,Caumartin - Provence,108,22,"48.874422773426545,2.3284685611724854",48.874422773426545,2.3284685611724854,11,5,0.69,0.31
963,9106,Boudreau - Auber,37,14,"48.87219,2.329423",48.87219,2.329423,6,7,0.46,0.54
964,9111,Victoire - Laffitte,17,20,"48.87514373494672,2.338118505144376",48.87514373494672,2.338118505144376,4,7,0.36,0.64
965,9113,Bleue - Trévise,-12,30,"48.87578906564573,2.347289621829987",48.87578906564573,2.347289621829987,2,1,0.67,0.33
966,9114,Faubourg Poissonnière - Dunkerque,-214,30,"48.880883445404436,2.349934279918671",48.880883445404436,2.349934279918671,1,0,1.0,0.0
967,9115,Milton - Manuel,-24,22,"48.878249,2.341181",48.878249,2.341181,0,0,,
968,9116,Victoire - Chaussée d'Antin,15,24,"48.875065791004396,2.3316738009452824",48.875065791004396,2.3316738009452824,5,0,1.0,0.0
969,9117,Bellefond - Maubeuge,-67,31,"48.878255397644715,2.345264218747616",48.878255397644715,2.345264218747616,1,0,1.0,0.0
970,9118,Faubourg Poissonniere - Delta,-42,36,"48.882555807626765,2.3497482016682625",48.882555807626765,2.3497482016682625,0,1,0.0,1.0
